source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other1_def,other2_def,other3_def,other4_def,geometry_ref
25450357,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,180000,0.652,T of CO2 per MWh,139,MW,0.227,276000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,80000,,,139,MW,0.1,122000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,80000,,,139,MW,0.1,122000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,139,MW,0.1,122000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,139,MW,0.1,122000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,80000,0.656,T of CO2 per MWh,139,MW,0.1,122000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,62000,,,110,MW,0.099,95000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,62000,,,110,MW,0.099,95000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,110,MW,0.099,95000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450357,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,110,MW,0.099,95000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,oil,-0.0125,-51.1828,a,,,,,,,,trace_-51.1828_-0.0125
25450358,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,45000,,,83,MW,0.095,69000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,45000,,,83,MW,0.095,69000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,83,MW,0.095,69000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,83,MW,0.095,69000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,45000,0.652,T of CO2 per MWh,83,MW,0.095,69000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,108000,,,83,MW,0.228,166000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,108000,,,83,MW,0.228,166000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,83,MW,0.228,166000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,83,MW,0.228,166000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,108000,0.651,T of CO2 per MWh,83,MW,0.228,166000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,48000,,,83,MW,0.1,73000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,48000,,,83,MW,0.1,73000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,83,MW,0.1,73000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,83,MW,0.1,73000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,48000,0.658,T of CO2 per MWh,83,MW,0.1,73000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,47000,,,83,MW,0.099,72000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,47000,,,83,MW,0.099,72000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,83,MW,0.099,72000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,83,MW,0.099,72000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450358,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,47000,0.653,T of CO2 per MWh,83,MW,0.099,72000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Senador Arnon Afonso  Farias de Mello (Floresta),oil,3.1219,-60.7085,a,,,,,,,,trace_-60.7085_3.1219
25450359,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,5793000,,,857,MW,0.63,4743000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,6960000,1.221,T of CO2 per MWh,857,MW,0.759,5698000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,857,MW,0.759,5698000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,857,MW,0.759,5698000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,6960000,,,857,MW,0.759,5698000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,6960000,,,857,MW,0.759,5698000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,5793000,1.221,T of CO2 per MWh,857,MW,0.63,4743000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,857,MW,0.63,4743000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,857,MW,0.63,4743000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,5793000,,,857,MW,0.63,4743000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,7749000,1.221,T of CO2 per MWh,857,MW,0.845,6344000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,857,MW,0.845,6344000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,857,MW,0.845,6344000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,7749000,,,857,MW,0.845,6344000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7749000,,,857,MW,0.845,6344000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,4704000,1.222,T of CO2 per MWh,857,MW,0.513,3851000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,857,MW,0.513,3851000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,857,MW,0.513,3851000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,4704000,,,857,MW,0.513,3851000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450359,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,4704000,,,857,MW,0.513,3851000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Jorge Lacerda power station,coal,-28.454,-48.969,a,,,,,,,,trace_-48.969_-28.454
25450157,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,123,MW,0.829,893000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,123,MW,0.829,893000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,487000,,,123,MW,0.829,893000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,487000,,,123,MW,0.829,893000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,234000,0.545,T of CO2 per MWh,123,MW,0.398,429000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,123,MW,0.398,429000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,123,MW,0.398,429000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,234000,,,123,MW,0.398,429000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,234000,,,123,MW,0.398,429000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,357000,0.546,T of CO2 per MWh,123,MW,0.607,654000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,123,MW,0.607,654000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,123,MW,0.607,654000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,357000,,,123,MW,0.607,654000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,357000,,,123,MW,0.607,654000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,288000,0.544,T of CO2 per MWh,123,MW,0.49,529000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,123,MW,0.49,529000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,123,MW,0.49,529000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,288000,,,123,MW,0.49,529000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,288000,,,123,MW,0.49,529000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450157,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,487000,0.545,T of CO2 per MWh,123,MW,0.829,893000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,<unknown plant name>,gas,-20.5435,-43.7529,a,,,,,,,,trace_-43.7529_-20.5435
25450172,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1337000,,,525,MW,0.607,2790000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,618000,0.47,T of CO2 per MWh,525,MW,0.286,1316000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,525,MW,0.286,1316000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,525,MW,0.607,2790000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,525,MW,0.286,1316000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,618000,,,525,MW,0.286,1316000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,618000,,,525,MW,0.286,1316000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,525,MW,0.607,2790000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,865000,0.448,T of CO2 per MWh,525,MW,0.42,1930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,525,MW,0.42,1930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,525,MW,0.42,1930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,865000,,,525,MW,0.42,1930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,865000,,,525,MW,0.42,1930000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,733000,0.46,T of CO2 per MWh,525,MW,0.346,1595000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
25450172,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,525,MW,0.346,1595000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Uruguaiana power station,"gas, other_fossil",-29.7652,-57.0002,a,,,,,,,,trace_-57.0002_-29.7652
